NOMBRE_ARV,SIGLAS_ARV,TIPO,TIPO_ENTIDAD_PADRE,TIPO_ENTIDAD_HIJO,ENTIDAD_COMPRADORA,UNIDAD_COMPRADORA,NUMERO_CONCURSO,DESCRIPCION,ORIGEN_FONDO,MODALIDAD,SUBMODALIDAD,NIT,NOMBRE_PROVEEDOR,MONTO,CANTIDAD,UNIDAD_MEDIDA,CANTIDAD_MULTIPLICADA_POR_UNIDADES,PRECIO_UNITARIO,FECHA_PUBLICACION,MES_PUBLICACION,ANO_PUBLICACION,FECHA_ADJUDICACION,MES_ADJUDICACION,ANO_ADJUDICACION,CATEGORIA,ESTATUS_CONCURSO,URL,MARCA
ZIDOVUDINA 20ML,AZTiny,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,433271221,"Adquisición de  110 Viales  de 20ml de Zidovudina  para el Programa Nacional de Prevención y Control de ITS,VIH y SIDA",,Compra de Baja Cuantía (Art.43 inciso a),,574260,"CORPORACION AMICELCO, SOCIEDAD ANONIMA",9680.00,22,VIAL 20 ML,22,440.00,2018-03-07,Marzo     ,2018,2018-03-07,Marzo     ,2018,"Salud e insumos hospitalarios|Otros tipos de bienes o servicios|Transporte, repuestos y combustibles|Seguros, fianzas y servicios bancarios|",Terminado adjudicado,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E433271221,
EFAVIRENZ 600MG,EFV600,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316220,"Efavirenz 600mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,179274.08,7994,30TAB,239820,22.43,2016-02-16,02,2016,2016-02-01,02,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 150MG+ZIDOVUDINA 300MG,AZT300+3TC150,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316230,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,363439.32,7470,60TAB,448200,48.65,2016-04-14,04,2016,2016-02-17,02,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
EMTRICITABINA 200MG+TENOFOVIR 300MG,TDF300+FTC200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316240,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,57015.46,1500,30TAB,45000,38.01,2016-05-13,05,2016,2016-04-11,04,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
EMTRICITABINA 200MG+TENOFOVIR 300MG,TDF300+FTC200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316241,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,122469.20,3000,30TAB,90000,40.82,2016-05-13,05,2016,2016-04-11,04,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ABACAVIR 20MG/ML,ABCsol,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316310,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,10332.49,199,240ML,199,51.92,2016-04-14,04,2016,2016-02-11,02,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ABACAVIR 20MG/ML,ABCsol,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316320,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,35774.31,689,240ML,689,51.92,2016-06-02,06,2016,2016-05-06,05,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
EFAVIRENZ 200MG,EFV200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316330,"Efavirenz 200mg, scored tablets, 90 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,42419.50,600,90TAB,54000,70.70,2016-04-14,04,2016,2016-02-23,02,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 10MG/ML,AZTsol,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316340,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,119093.88,7833,240ML,7833,15.20,2016-05-17,05,2016,2016-04-25,04,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 10MG/ML,3TCsol,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316350,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,13957.38,1200,240ML,1200,11.63,2016-04-14,04,2016,2016-02-23,02,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 10MG/ML,3TCsol,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316351,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,3314.88,285,240ML,285,11.63,2016-05-12,05,2016,2016-04-19,04,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
EFAVIRENZ 600MG+EMBTRICITABINA 200MG+TENOFOVIR 300MG,EFV600+FTC200+TDF300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-316510,"Efavirenz/Emtricitabine/Tenofovir disoproxil fumarate 600/200/300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,1324913.01,20998,30TAB,629940,63.10,2016-05-12,05,2016,2016-03-18,03,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 100MG,AZT100,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2120SCMS-320400,"Zidovudine 100mg [Retrovir], capsules, 100 Caps",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,34578.73,180,100CAP,18000,192.10,2016-08-25,08,2016,2016-07-10,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 100MG+RITONAVIR 25MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309340,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,64609.91,300,60TAB,18000,215.37,2016-07-06,07,2016,2016-05-03,05,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309340,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,2131775.98,4520,120TAB,542400,471.63,2016-07-06,07,2016,2016-05-03,05,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 80MG+RITONAVIR 20MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309350,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle, 160 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,492036.09,1956,160ML,1956,251.55,2016-07-26,07,2016,2016-06-16,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ETRAVIRINA 100MG,ETV100,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309370,"Etravirine 100mg [Intelence], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,73435.91,23,120TAB,2760,3192.87,2016-04-22,04,2016,2016-03-03,03,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ETRAVIRINA 200MG,ETV200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309370,"Etravirine 200mg [Intelence], tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,191571.93,60,60TAB,3600,3192.87,2016-04-22,04,2016,2016-03-03,03,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ETRAVIRINA 100MG,ETV100,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309380,"Etravirine 100mg [Intelence], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,63857.31,20,120TAB,2400,3192.87,2016-07-26,07,2016,2016-06-22,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ETRAVIRINA 200MG,ETV200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309380,"Etravirine 200mg [Intelence], tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,95785.97,30,60TAB,1800,3192.87,2016-07-26,07,2016,2016-06-22,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 10MG/ML,AZTiny,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309390,"Zidovudine 10mg/ml [Retrovir], solution for IV infusion injection, Vial 5 x 20 ml",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,3637.59,10,5VLS,10,363.76,2016-08-25,08,2016,2016-09-02,09,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
RALTEGRAVIR 100MG,RAL100,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309400,"Raltegravir 100mg [Isentress], chewable tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,3648.99,8,60TAB,480,456.12,2016-05-26,05,2016,2016-04-11,04,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
RALTEGRAVIR 400MG,RAL400,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2121SCMS-309400,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,361249.93,180,60TAB,10800,2006.94,2016-05-26,05,2016,2016-04-11,04,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
RITONAVIR 100MG,RTV100,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-321870,"Ritonavir 100mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,122089.10,2200,30TAB,66000,55.50,2016-08-16,08,2016,2016-07-10,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 300MG,AZT300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-321890,"Zidovudine 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,34482.95,810,60TAB,48600,42.57,2016-05-12,05,2016,2016-03-31,03,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
DIDANOSINA 250MG,DDI,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332070,"Didanosine 250mg, delayed-release capsules, 30 Caps",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,183909.06,2016,30CAP,60480,91.22,2016-08-16,08,2016,2016-07-18,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
DIDANOSINA 400MG,DDI,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332120,"Didanosine 400mg, delayed-release capsules, 30 Caps",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,208722.18,1248,30CAP,37440,167.25,2016-07-05,07,2016,2016-06-16,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ABACAVIR 600MG+LAMIVUDINA 300MG,ABC600+3TC300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332160,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,497231.79,5130,30TAB,153900,96.93,2016-09-20,09,2016,2016-07-29,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ABACAVIR 300MG,ABC300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332180,"Abacavir 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,184555.23,2207,60TAB,132420,83.62,2016-09-20,09,2016,2016-07-15,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 300MG,AZT300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332180,"Zidovudine 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,32048.39,803,60TAB,48180,39.91,2016-09-20,09,2016,2016-07-15,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 150MG,3TC150,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332190,"Lamivudine 150mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,34209.27,2250,60TAB,135000,15.20,2016-07-26,07,2016,2016-06-20,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 150MG+NEVIRAPINA 200MG+ZIDOVUDINA 300MG,AZT300+3TC150+NVP200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332190,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,183589.77,3000,60TAB,180000,61.20,2016-07-26,07,2016,2016-06-20,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
TENOFOVIR 300MG,TDF300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332190,"Tenofovir disoproxil fumarate 300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,13410.04,504,30TAB,15120,26.61,2016-07-26,07,2016,2016-06-20,06,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
RITONAVIR 100MG,RTV100,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PE-2184SCMS-332280,"Ritonavir 100mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,33297.03,600,30TAB,18000,55.50,2016-09-20,09,2016,2016-07-26,07,2016,Salud e insumos hospitalarios,Terminado adjudicado,,
DIDANOSINA 250MG,DDI,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-10745SCMS-164910,"Didanosine 250mg, delayed-release capsules, 30 Caps",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,127304.89,1250,30CAP,37500,101.84,2012-12-20,12,2012,2012-12-05,12,2012,Salud e insumos hospitalarios,Terminado adjudicado,,
DIDANOSINA 400MG,DDI,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-10745SCMS-164910,"Didanosine 400mg, delayed-release capsules, 30 Caps",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,235807.83,1505,30CAP,45150,156.68,2012-12-20,12,2012,2012-12-05,12,2012,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 300MG,AZT300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-10745SCMS-164950,"Zidovudine 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,36596.28,854,60TAB,51240,42.85,2012-12-20,12,2012,2012-12-12,12,2012,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11055SCMS-168690,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,524126.79,1075,120TAB,129000,487.56,2013-01-28,01,2013,2013-01-30,01,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11056SCMS-169060,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,1833712.42,3761,120TAB,451320,487.56,2013-01-28,01,2013,2013-01-30,01,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11258SCMS-174530,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,3205705.70,6575,120TAB,789000,487.56,2013-04-02,04,2013,2013-03-27,03,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-185980,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,352018.18,722,120TAB,86640,487.56,2013-10-08,10,2013,2013-10-22,10,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186060,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,4729330.08,9700,120TAB,1164000,487.56,2013-07-12,07,2013,2013-11-18,11,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
ABACAVIR 300MG,ABC300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186080,"Abacavir 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,396570.64,4388,60TAB,263280,90.38,2013-06-21,06,2013,2013-05-15,05,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 300MG,AZT300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186080,"Zidovudine 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,46398.34,984,60TAB,59040,47.15,2013-06-21,06,2013,2013-05-15,05,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
NEVIRAPINA 200MG,NVP200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186080,"Nevirapine 200mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,149839.76,8474,60TAB,508440,17.68,2013-06-21,06,2013,2013-05-15,05,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
TENOFOVIR 300MG,TDF300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186080,"Tenofovir disoproxil fumarate 300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,26696.34,790,30TAB,23700,33.79,2013-06-21,06,2013,2013-05-15,05,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
NEVIRAPINA 200MG,NVP200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186580,"Nevirapine 200mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,22633.34,1200,60TAB,72000,18.86,2013-06-13,06,2013,2013-05-15,05,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
TENOFOVIR 300MG,TDF300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-186580,"Tenofovir disoproxil fumarate 300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,125740.76,4000,30TAB,120000,31.44,2013-06-13,06,2013,2013-05-15,05,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 150MG,3TC150,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-187530,"Lamivudine 150mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,22986.98,1500,60TAB,90000,15.32,2013-07-12,07,2013,2013-06-21,06,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 150MG,3TC150,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-187550,"Lamivudine 150mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,82906.39,5410,60TAB,324600,15.32,2013-08-06,08,2013,2013-06-27,06,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
TENOFOVIR 300MG,TDF300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11632SCMS-188180,"Tenofovir disoproxil fumarate 300mg, tablets, 30 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,34578.71,1100,30TAB,33000,31.44,2013-08-09,08,2013,2013-06-11,06,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11633SCMS-188190,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,5081348.26,10422,120TAB,1250640,487.56,2013-10-08,10,2013,2013-10-22,10,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
ZIDOVUDINA 300MG,AZT300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11633SCMS-188220,"Zidovudine 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,42531.81,984,60TAB,59040,43.22,2013-09-02,09,2013,2013-08-28,08,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
ABACAVIR 300MG,ABC300,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11633SCMS-188240,"Abacavir 300mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,385880.48,4388,60TAB,263280,87.94,2013-08-09,08,2013,2013-07-30,07,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
LAMIVUDINA 150MG,3TC150,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11633SCMS-188260,"Lamivudine 150mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,99376.85,6910,60TAB,414600,14.38,2013-09-02,09,2013,2013-08-11,08,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
NEVIRAPINA 200MG,NVP200,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11633SCMS-188260,"Nevirapine 200mg, tablets, 60 Tabs",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,165736.70,9674,60TAB,580440,17.13,2013-09-02,09,2013,2013-08-11,08,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
DIDANOSINA 250MG,DDI,FM,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,PROGRAMA VIH/SIDA,PQ-11633SCMS-188270,"Didanosine 250mg, delayed-release capsules, 30 Caps",,Convenios y Tratados Internacionales (Art. 1 LCE),Donativos,,FONDO MUNDIAL,127092.47,1244,30CAP,37320,102.16,2013-09-02,09,2013,2013-07-30,07,2013,Salud e insumos hospitalarios,Terminado adjudicado,,
